Shazam Library
Index,TagTime,Title,Artist,URL,TrackKey
251,2024-03-07,"It Must Have Been Love","Roxette",https://www.shazam.com/track/20067158/it-must-have-been-love,20067158
252,2024-03-07,"Only Time (Remix)","Forgotten Modern",https://www.shazam.com/track/654904113/only-time-remix,654904113
253,2024-03-07,"Sugar (feat. Francesco Yates)","Robin Schulz",https://www.shazam.com/track/285411506/sugar-feat-francesco-yates,285411506
254,2024-03-07,"Gimme Gimme Gimme (a man after midnight)","Syzz",https://www.shazam.com/track/507638252/gimme-gimme-gimme-a-man-after-midnight,507638252
255,2024-03-04,"Freestyler","Bomfunk MC's",https://www.shazam.com/track/5753129/freestyler,5753129
256,2024-03-03,"Cyberpunk Distopia","One Music Everyday",https://www.shazam.com/track/549000861/cyberpunk-distopia,549000861
257,2024-03-03,"Voix Opera","Tele Music",https://www.shazam.com/track/513214462/voix-opera,513214462
258,2024-02-29,"West Coast","Lana Del Rey",https://www.shazam.com/track/112905674/west-coast,112905674
259,2024-02-11,"Unstoppable","Sia",https://www.shazam.com/track/308021058/unstoppable,308021058
260,2024-02-11,"Classico Italiano","Cercles Nouvelles",https://www.shazam.com/track/465785055/classico-italiano,465785055
261,2024-02-09,"Peaches","Alexander Rose",https://www.shazam.com/track/663789747/peaches,663789747
262,2024-02-08,"Perfect","Ed Sheeran",https://www.shazam.com/track/342514741/perfect,342514741
263,2024-02-08,"Perfect","Ed Sheeran",https://www.shazam.com/track/342514741/perfect,342514741
264,2022-07-22,"Love Yourself","Genevieve Somers",https://www.shazam.com/track/445513760/love-yourself,445513760
265,2022-07-08,"Dernière danse","Indila",https://www.shazam.com/track/111169056/derni%C3%A8re-danse,111169056
266,2022-06-21,"Take Me (feat. Dorothy Sherman)","Tony Romera",https://www.shazam.com/track/507856929/take-me-feat-dorothy-sherman,507856929
267,2022-06-21,"Come Check This","FETISH",https://www.shazam.com/track/511999678/come-check-this,511999678
268,2022-06-19,"Enemy (From Arcane: League of Legends)","Imagine Dragons & JID",https://www.shazam.com/track/589545994/enemy-from-arcane-league-of-legends,589545994
269,2022-06-19,"Not Afraid","Eminem",https://www.shazam.com/track/52095982/not-afraid,52095982
270,2022-05-31,"Lost & Found","7t2names",https://www.shazam.com/track/551740957/lost-found,551740957
271,2022-05-22,"Aragonaise","Chamonix",https://www.shazam.com/track/238232834/aragonaise,238232834
272,2022-05-22,"Aragonaise","Chamonix",https://www.shazam.com/track/238232834/aragonaise,238232834
273,2022-04-26,"My Pony","R3HAB",https://www.shazam.com/track/607372564/my-pony,607372564
274,2022-04-23,"Half Man, Half Machine","Clement Marfo",https://www.shazam.com/track/342757546/half-man-half-machine,342757546
275,2022-04-17,"Потеряли пацана","Tanir & Tyomcha",https://www.shazam.com/track/589282425/%D0%BF%D0%BE%D1%82%D0%B5%D1%80%D1%8F%D0%BB%D0%B8-%D0%BF%D0%B0%D1%86%D0%B0%D0%BD%D0%B0,589282425
276,2022-04-13,"Touch in the Night","Silent Circle",https://www.shazam.com/track/3002311/touch-in-the-night,3002311
277,2022-04-13,"Touch in the Night","Silent Circle",https://www.shazam.com/track/3002311/touch-in-the-night,3002311
278,2022-04-11,"Touch in the Night","Silent Circle",https://www.shazam.com/track/3002311/touch-in-the-night,3002311
279,2022-04-11,"Touch in the Night","Silent Circle",https://www.shazam.com/track/3002311/touch-in-the-night,3002311
280,2022-04-11,"DJ Special Mix","Silent Circle",https://www.shazam.com/track/52703958/dj-special-mix,52703958
281,2022-04-05,"Something In the Way","Nirvana",https://www.shazam.com/track/54307684/something-in-the-way,54307684
282,2022-03-24,"Cradles","Sub Urban",https://www.shazam.com/track/454066125/cradles,454066125
283,2022-03-24,"Cradles","Sub Urban",https://www.shazam.com/track/454066125/cradles,454066125
284,2022-03-15,"Remember the Name (feat. Styles of Beyond)","Fort Minor",https://www.shazam.com/track/42795417/remember-the-name-feat-styles-of-beyond,42795417
285,2022-03-12,"Carmina Burana, Introduction: No. 1, O Fortuna","Atlanta Symphony Orchestra, Atlanta Symphony Orchestra Chorus & Robert Shaw",https://www.shazam.com/track/56130631/carmina-burana-introduction-no-1-o-fortuna,56130631
286,2022-03-05,"Beggin'","Måneskin",https://www.shazam.com/track/385334817/beggin,385334817
287,2022-03-03,"Touch in the Night","Silent Circle",https://www.shazam.com/track/3002311/touch-in-the-night,3002311
288,2022-03-03,"Touch in the Night","Silent Circle",https://www.shazam.com/track/3002311/touch-in-the-night,3002311
289,2022-02-20,"Gimme! Gimme! Gimme! (A Man After Midnight)","ABBA",https://www.shazam.com/track/42912214/gimme-gimme-gimme-a-man-after-midnight,42912214
290,2022-02-20,"Megahit Mix (Special Version)","Silent Circle",https://www.shazam.com/track/53081582/megahit-mix-special-version,53081582
291,2022-02-20,"Melodic Piano For Studying","Upbeat Study Music",https://www.shazam.com/track/593808428/melodic-piano-for-studying,593808428
292,2022-02-20,"Beggin'","Måneskin",https://www.shazam.com/track/385334817/beggin,385334817
293,2022-02-20,"Unstoppable","Sia",https://www.shazam.com/track/308021058/unstoppable,308021058
294,2022-02-20,"Touch in the Night","Silent Circle",https://www.shazam.com/track/3002311/touch-in-the-night,3002311
295,2022-02-20,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)","A$AP Ferg",https://www.shazam.com/track/89251738/work-remix-feat-a%24ap-rocky-french-montana-trinidad,89251738
296,2022-02-20,"River Flows in You","Courtney Oei",https://www.shazam.com/track/206775202/river-flows-in-you,206775202
297,2022-02-20,"Cradles","Sub Urban",https://www.shazam.com/track/454066125/cradles,454066125
298,2022-02-20,"Cradles","Sub Urban",https://www.shazam.com/track/454066125/cradles,454066125
299,2022-02-20,"Without Me","Eminem",https://www.shazam.com/track/54428397/without-me,54428397
300,2022-02-20,"Touch in the Night","Silent Circle",https://www.shazam.com/track/3002311/touch-in-the-night,3002311
301,2022-02-20,"NFL on FOX Theme","Soundtrack Guru",https://www.shazam.com/track/311232327/nfl-on-fox-theme,311232327
302,2022-02-20,"Be My Baby","The Ronettes",https://www.shazam.com/track/10308690/be-my-baby,10308690
303,2022-02-20,"Unstoppable","Sia",https://www.shazam.com/track/308021058/unstoppable,308021058
304,2022-02-20,"Old Town Road (Swishahouse Rmx)","DJ Michael "5000" Watts",https://www.shazam.com/track/511314103/old-town-road-swishahouse-rmx,511314103
305,2022-02-20,"Fake","The Tech Thieves",https://www.shazam.com/track/432049670/fake,432049670
306,2022-02-20,"Attack","KERIMKAAN",https://www.shazam.com/track/502066987/attack,502066987
307,2022-02-20,"STAY","The Kid LAROI & Justin Bieber",https://www.shazam.com/track/552221348/stay,552221348
308,2022-02-18,"Friendships (Lost My Love) [feat. Leony!]","Pascal Letoublon",https://www.shazam.com/track/543193761/friendships-lost-my-love-feat-leony,543193761
309,2022-02-18,"Gonna Make You Sweat (Everybody Dance Now) [feat. Freedom Williams]","C+C Music Factory",https://www.shazam.com/track/10819078/gonna-make-you-sweat-everybody-dance-now-feat-freedom,10819078
310,2022-02-18,"Shotta Flow","NLE Choppa",https://www.shazam.com/track/456093245/shotta-flow,456093245
311,2022-02-18,"Shiko","Gehlektek & TakaTuka",https://www.shazam.com/track/557512546/shiko,557512546
312,2022-02-17,"All That She Wants","Ace of Base",https://www.shazam.com/track/10265606/all-that-she-wants,10265606
313,2022-02-17,"Sugar Sugar","The Archies",https://www.shazam.com/track/265648280/sugar-sugar,265648280
314,2022-02-17,"El Último Día a Mi Dios","Elias Lopez",https://www.shazam.com/track/493983677/el-%C3%BAltimo-d%C3%ADa-a-mi-dios,493983677
315,2022-02-17,"Stayin' Alive","Bee Gees",https://www.shazam.com/track/61080093/stayin-alive,61080093
316,2022-02-17,"Rage","Paaus & Lukrative",https://www.shazam.com/track/435600997/rage,435600997
317,2022-02-17,"Feel It Still","Portugal. The Man",https://www.shazam.com/track/342450775/feel-it-still,342450775
318,2022-02-17,"You're the One That I Want","John Travolta & Olivia Newton-John",https://www.shazam.com/track/11137364/youre-the-one-that-i-want,11137364
319,2022-02-17,"ICE","MORGENSHTERN",https://www.shazam.com/track/529937511/ice,529937511
320,2022-02-17,"Beggin'","Måneskin",https://www.shazam.com/track/385334817/beggin,385334817
321,2022-02-17,"Billie Jean","Michael Jackson",https://www.shazam.com/track/43878997/billie-jean,43878997
322,2022-02-17,"The Box","Roddy Ricch",https://www.shazam.com/track/504494806/the-box,504494806
323,2022-02-17,"Dangerous","Michael Jackson",https://www.shazam.com/track/5936375/dangerous,5936375
